unweighted.quartile.0%,unweighted.quartile.25%,unweighted.quartile.50%,unweighted.quartile.75%,unweighted.quartile.100%,weighted.quartile.0%,weighted.quartile.25%,weighted.quartile.50%,weighted.quartile.75%,weighted.quartile.100%,unweighted.mean,weighted.mean,bases,data,log+1.unweighted.quartile.0%,log+1.unweighted.quartile.25%,log+1.unweighted.quartile.50%,log+1.unweighted.quartile.75%,log+1.unweighted.quartile.100%,log+1.weighted.quartile.0%,log+1.weighted.quartile.25%,log+1.weighted.quartile.50%,log+1.weighted.quartile.75%,log+1.weighted.quartile.100%,log+1.unweighted.mean,log+1.weighted.mean,log+1.bases,log+1.data,log.unweighted.quartile.25%,log.unweighted.quartile.50%,log.unweighted.quartile.75%,log.unweighted.quartile.100%,log.weighted.quartile.100%,log.unweighted.mean,log.weighted.mean,log.bases,log.data,log.log.unweighted.quartile.50%,log.log.unweighted.quartile.75%,log.log.unweighted.quartile.100%,log.log.weighted.quartile.100%,log.log.unweighted.mean,log.log.weighted.mean,log.log.bases,log.log.data
0,9,26,66,180,0,1,3,9,180,50.6075063613232,12.1901246328491,12597,1572,0,2.30258509299405,3.29583686600433,4.20469261939097,5.19849703126583,0,0.693147180559945,1.38629436111989,2.30258509299405,5.19849703126583,3.94366713402614,2.57946841572545,9.44129335018187,7.36073990305828,2.19722457733622,3.25809653802148,4.18965474202643,5.19295685089021,5.19295685089021,3.92409991235281,2.5006261676287,9.4412139693523,7.36010397298915,1.18114314080946,1.43261833006792,1.64730325573662,1.64730325573662,1.36713700324258,0.916541167563999,2.24508457033767,1.99607405940583
0,9,24,69,96,0,0,0,3,96,38.0266272189349,5.57308917197452,12560,676,0,2.30258509299405,3.2188758248682,4.24849524204936,4.57471097850338,0,0,0,1.38629436111989,4.57471097850338,3.6642441623659,1.88298391559357,9.43835205468725,6.51767127291228,2.19722457733622,3.17805383034795,4.23410650459726,4.56434819146784,4.56434819146784,3.63828663062711,1.71794950917256,9.43827244002219,6.51619307604296,1.15626900640655,1.44317232700123,1.51827571994606,1.51827571994606,1.29151286496019,0.541131433824348,2.24477295917515,1.8742903213694
0,47,137,276,428,0,0,0,8,428,161.346153846154,26.8957519725831,12547,1482,0,3.87120101090789,4.92725368515721,5.62401750618734,6.06145691892802,0,0,0,2.19722457733622,6.06145691892802,5.08973080776102,3.32847441818753,9.43731656931057,7.30182234213793,3.85014760171006,4.91998092582813,5.62040086571715,6.0591231955818,6.0591231955818,5.08355208087983,3.29196835490241,9.4372368721597,7.30114780585603,1.5933046536325,1.72640298978127,1.8015651024153,1.8015651024153,1.62601024576368,1.19148567004153,2.2446632330908,1.98803156947333
0,13,29,62,122,0,0,0,4,122,40.0526315789474,6.91731860714834,13038,855,0,2.63905732961526,3.40119738166216,4.14313472639153,4.81218435537242,0,0,0,1.6094379124341,4.81218435537242,3.7148549405172,2.06905258879857,9.47570014542347,6.75227037614174,2.56494935746154,3.36729582998647,4.12713438504509,4.80402104473326,4.80402104473326,3.69019437869525,1.93402821002192,9.47562344948448,6.75110146893676,1.21410999791318,1.41758331264522,1.56945328487701,1.56945328487701,1.30567913381823,0.65960498328559,2.24872254822169,1.90970567215516
0,7,25,48,86,0,0,1,4,86,30.3069719042664,6.37427319792911,12555,961,0,2.07944154167984,3.25809653802148,3.89182029811063,4.46590811865458,0,0,0.693147180559945,1.6094379124341,4.46590811865458,3.44384081728748,1.99799734793623,9.43795391796184,6.86901445066571,1.94591014905531,3.2188758248682,3.87120101090789,4.45434729625351,4.45434729625351,3.41137778189771,1.85227007637708,9.43787427159169,6.86797440897029,1.16903217588706,1.35356479763247,1.49388053980827,1.49388053980827,1.22711625130482,0.616411955169147,2.24473077170579,1.92686921690282
0,10,20,38,93,0,1,3,12,93,27.0266469282013,9.61038649275826,12497,1351,0,2.39789527279837,3.04452243772342,3.66356164612965,4.54329478227,0,0.693147180559945,1.38629436111989,2.56494935746154,4.54329478227,3.33315573362589,2.36183337917811,9.43332391048903,7.20934025660291,2.30258509299405,2.99573227355399,3.63758615972639,4.53259949315326,4.53259949315326,3.29682330258247,2.2628444399423,9.43324389448578,7.2086003379602,1.09718870036495,1.29132031873981,1.51129561446017,1.51129561446017,1.19295936926017,0.816622623653347,2.24424003478622,1.97527480456813
0,4,10,22.25,43,0,1,2,6,43,13.4267578125,5.14943729903537,12440,1024,0,1.6094379124341,2.39789527279837,3.14630513203337,3.78418963391826,0,0.693147180559945,1.09861228866811,1.94591014905531,3.78418963391826,2.66908466372216,1.81636058154059,9.42875274891449,6.93244789157251,1.38629436111989,2.30258509299405,3.10234200861225,3.76120011569356,3.76120011569356,2.59724956757778,1.63888744638285,9.42867236629317,6.93147180559945,0.834032445247956,1.13215731290383,1.32473808618053,1.32473808618053,0.954453026476154,0.494017625276048,2.24375529842975,1.93607217241238
0,4,7,15,34,0,3,5,8,34,10.8367713004484,6.4945927175315,10079,1115,0,1.6094379124341,2.07944154167984,2.77258872223978,3.55534806148941,0,1.38629436111989,1.79175946922806,2.19722457733622,3.55534806148941,2.47121089804915,2.01418178952189,9.21830854162536,7.01750614294126,1.38629436111989,1.94591014905531,2.70805020110221,3.52636052461616,3.52636052461616,2.38294510113309,1.87096994107887,9.21820933035488,7.01660968389422,0.665729810578276,0.996228892951395,1.26026632622924,1.26026632622924,0.868337160139563,0.626456981464806,2.22118080290952,1.9482801503671
0,10,27,64,118,0,5,9,18,118,38.0168685121107,18.8388245770258,10107,2312,0,2.39789527279837,3.3322045101752,4.17438726989564,4.77912349311153,0,1.79175946922806,2.30258509299405,2.94443897916644,4.77912349311153,3.66399407856882,2.98764085499208,9.22108246850808,7.74630066223144,2.30258509299405,3.29583686600433,4.15888308335967,4.77068462446567,4.77068462446567,3.63802996944172,2.93591987744743,9.22098353207466,7.74586822979227,1.19266011628481,1.42524654864639,1.56248982174286,1.56248982174286,1.29144231795142,1.07702082068216,2.22148170564007,2.04715956956034
0,4,8,15,37,0,2,4,7,37,10.7391304347826,5.4637953175936,10123,874,0,1.6094379124341,2.19722457733622,2.77258872223978,3.63758615972639,0,1.09861228866811,1.6094379124341,2.07944154167984,3.63758615972639,2.46292774306923,1.86621665574121,9.22266412166501,6.77422388635761,1.38629436111989,2.07944154167984,2.70805020110221,3.61091791264422,3.61091791264422,2.37389412069883,1.69814366138997,9.22256534159875,6.77308037565554,0.732099368086445,0.996228892951395,1.28396200945433,1.28396200945433,0.864531695655747,0.529535690546982,2.22165323548379,1.91295598723094
0,6,10,18,45,0,3,6,9,45,13.2968503937008,7.63777273176029,10129,1270,0,1.94591014905531,2.39789527279837,2.94443897916644,3.8286413964891,0,1.38629436111989,1.94591014905531,2.30258509299405,3.8286413964891,2.66003926081803,2.15614476390763,9.22325659724273,7.14755927118945,1.79175946922806,2.30258509299405,2.89037175789616,3.80666248977032,3.80666248977032,2.5875271946795,2.03310603341959,9.2231578756868,7.14677217945264,0.834032445247956,1.06138512980168,1.33675281830092,1.33675281830092,0.95070266855732,0.709564689419717,2.2217174817138,1.96666081134145
0,8,31,59,110,0,4,7,16,110,35.0665399239544,16.8717337307501,10065,2104,0,2.19722457733622,3.46573590279973,4.0943445622221,4.70953020131233,0,1.6094379124341,2.07944154167984,2.83321334405622,4.70953020131233,3.58536556361484,2.88322034353357,9.2169186873363,7.65207074611648,2.07944154167984,3.43398720448515,4.07753744390572,4.70048036579242,4.70048036579242,3.55724739729307,2.82563966132779,9.21681933807389,7.6515955738576,1.23372203634287,1.40549323852561,1.54766470898114,1.54766470898114,1.26898704278075,1.03873476775587,2.22103000387269,2.03491419783647
0,8,24,45,72,0,3,6,14,72,27.7166666666667,13.2361331220285,10096,1920,0,2.19722457733622,3.2188758248682,3.8286413964891,4.29045944114839,0,1.38629436111989,1.94591014905531,2.70805020110221,4.29045944114839,3.35747767430583,2.65578331868799,9.21999362900432,7.56060116276856,2.07944154167984,3.17805383034795,3.80666248977032,4.27666611901606,4.27666611901606,3.32203391697083,2.58295044758121,9.219894584781,7.56008046502183,1.15626900640655,1.33675281830092,1.45317376190395,1.45317376190395,1.20057722094357,0.948932329872856,2.22136360418221,2.02288183365621
0,4,8,17,40,0,1,3,6,40,11.7335562987737,5.33009612526013,10091,897,0,1.6094379124341,2.19722457733622,2.89037175789616,3.71357206670431,0,0.693147180559945,1.38629436111989,1.94591014905531,3.71357206670431,2.54424073716601,1.84531542170589,9.21949830976095,6.8001700683022,1.38629436111989,2.07944154167984,2.83321334405622,3.68887945411394,3.68887945411394,2.46245279649179,1.67336927277313,9.21939921646453,6.7990558620588,0.732099368086445,1.04141152477478,1.30532274096324,1.30532274096324,0.901157924943035,0.51483912255775,2.22130987454137,1.91678375872748
0,7,21,38,69,0,2,6,12,69,24.4205607476636,11.4898424338519,10091,1712,0,2.07944154167984,3.09104245335832,3.66356164612965,4.24849524204936,0,1.09861228866811,1.94591014905531,2.56494935746154,4.24849524204936,3.23555832482814,2.52491570867376,9.21949830976095,7.44600149832412,1.94591014905531,3.04452243772342,3.63758615972639,4.23410650459726,4.23410650459726,3.19542543105871,2.44146337843782,9.21939921646453,7.44541755670169,1.11334405395999,1.29132031873981,1.44317232700123,1.44317232700123,1.16172023422606,0.8925976047912,2.22130987454137,2.00759875008395
0,7,17,47,132,0,2,5,11,132,30.4322834645669,11.3402225755167,10064,1270,0,2.07944154167984,2.89037175789616,3.87120101090789,4.89034912822175,0,1.09861228866811,1.79175946922806,2.484906649788,4.89034912822175,3.4478355005588,2.51286405522841,9.21681933807389,7.14755927118945,1.94591014905531,2.83321334405622,3.85014760171006,4.88280192258637,4.88280192258637,3.415504001007,2.4283559255776,9.21671997894022,7.14677217945264,1.04141152477478,1.34811148567132,1.58571921956013,1.58571921956013,1.22832506661552,0.887214454536713,2.22101922361698,1.96666081134145
0,6,10,18,50,0,3,6,10,50,14.4091559370529,8.53007257182623,10059,1398,0,1.94591014905531,2.39789527279837,2.94443897916644,3.93182563272433,0,1.38629436111989,1.94591014905531,2.39789527279837,3.93182563272433,2.73496187411696,2.25445233272906,9.21632244365373,7.24351297466548,1.79175946922806,2.30258509299405,2.89037175789616,3.91202300542815,3.91202300542815,2.66786383349037,2.14359786930165,9.21622303513434,7.24279792279376,0.834032445247956,1.06138512980168,1.36405463288845,1.36405463288845,0.9812780898283,0.76248566465675,2.22096530452163,1.98000758516829
0,3,6,12,30,0,2,3,6,30,8.06365740740741,4.736144101346,10104,864,0,1.38629436111989,1.94591014905531,2.56494935746154,3.43398720448515,0,1.09861228866811,1.38629436111989,1.94591014905531,3.43398720448515,2.20427272594688,1.74678722525268,9.22078562983772,6.76272950693188,1.09861228866811,1.79175946922806,2.484906649788,3.40119738166216,3.40119738166216,2.08736722622606,1.5552233239233,9.22068666403033,6.76157276880406,0.583198080782659,0.910235093365326,1.22412754070154,1.22412754070154,0.735903571516957,0.44161915199024,2.2214495102867,1.91125552110128
0,6,11,18,57,0,3,6,11,57,14.2473726758286,8.56294088425236,10065,1237,0,1.94591014905531,2.484906649788,2.94443897916644,4.06044301054642,0,1.38629436111989,1.94591014905531,2.484906649788,4.06044301054642,2.72440720465868,2.25789530363256,9.2169186873363,7.12125245324454,1.79175946922806,2.39789527279837,2.89037175789616,4.04305126783455,4.04305126783455,2.65657251608969,2.14744369239443,9.21681933807389,7.12044437239249,0.874591382923689,1.06138512980168,1.39699967121997,1.39699967121997,0.977036764142044,0.764278154460081,2.22103000387269,1.96297013532922
0,5,10,20,50,0,3,5,9,50,14.2850318471338,7.68554145180484,10084,1256,0,1.79175946922806,2.39789527279837,3.04452243772342,3.93182563272433,0,1.38629436111989,1.79175946922806,2.30258509299405,3.93182563272433,2.72687403889534,2.16165974107794,9.21880445038831,7.13648320859025,1.6094379124341,2.30258509299405,2.99573227355399,3.91202300542815,3.91202300542815,2.65921226509109,2.03934083017619,9.21870528830781,7.13568734702814,0.834032445247956,1.09718870036495,1.36405463288845,1.36405463288845,0.978029937992018,0.712626633178161,2.22123460344647,1.96510858084087
0,6,12,28,50,0,2,4,10,50,17.1938690969345,7.92638585336777,10066,1207,0,1.94591014905531,2.56494935746154,3.36729582998647,3.93182563272433,0,1.09861228866811,1.6094379124341,2.39789527279837,3.93182563272433,2.90108467452594,2.18901159329964,9.21701802672942,7.09672137849476,1.79175946922806,2.484906649788,3.3322045101752,3.91202300542815,3.91202300542815,2.84455287242413,2.07019717556259,9.2169186873363,7.09589322109753,0.910235093365326,1.20363410002467,1.36405463288845,1.36405463288845,1.04540589263439,0.727643856635886,2.22104078294118,1.95951619713441
0,9,24,65,128,0,2,5,12,128,39.5003207184092,13.4475898248045,10103,1559,0,2.30258509299405,3.2188758248682,4.18965474202643,4.85981240436167,0,1.09861228866811,1.79175946922806,2.56494935746154,4.85981240436167,3.70130989305421,2.67052760651558,9.22068666403033,7.35244110024358,2.19722457733622,3.17805383034795,4.17438726989564,4.85203026391962,4.85203026391962,3.67630879132751,2.59879989480865,9.22058768842773,7.35179986905778,1.15626900640655,1.42896758583062,1.57939722847365,1.57939722847365,1.30190920295881,0.955049759547346,2.22143877614754,1.99494516339041
0,6,21,59,108,0,2,4,8,108,34.2557280118256,10.4822582248285,10061,1353,0,1.94591014905531,3.09104245335832,4.0943445622221,4.69134788222914,0,1.09861228866811,1.6094379124341,2.19722457733622,4.69134788222914,3.56262801284648,2.44080308102649,9.21652123105126,7.21081845347222,1.79175946922806,3.04452243772342,4.07753744390572,4.68213122712422,4.68213122712422,3.53385379194617,2.3496841351489,9.21642184229205,7.21007962817079,1.11334405395999,1.40549323852561,1.54375339668197,1.54375339668197,1.2623890012098,0.854280908547222,2.22098687572414,1.97547999536497
0,6,18,36,73,0,3,6,10,73,22.3821579264617,10.9566940838371,10091,1659,0,1.94591014905531,2.94443897916644,3.61091791264422,4.30406509320417,0,1.38629436111989,1.94591014905531,2.39789527279837,4.30406509320417,3.15197324975144,2.48129129591809,9.21949830976095,7.41457288135059,1.79175946922806,2.89037175789616,3.58351893845611,4.29045944114839,4.29045944114839,3.10826412032938,2.39395060133258,9.21939921646453,7.41397029019044,1.06138512980168,1.2763452613426,1.45639382304436,1.45639382304436,1.1340644096957,0.872944972558888,2.22130987454137,2.00336609746268
0,6,22,38,76,0,2,5,9,76,24.0815480304077,10.035297607277,10114,1447,0,1.94591014905531,3.13549421592915,3.66356164612965,4.34380542185368,0,1.09861228866811,1.79175946922806,2.30258509299405,4.34380542185368,3.22213243756036,2.40109900874032,9.22177474960185,7.27793857294566,1.79175946922806,3.09104245335832,3.63758615972639,4.33073334028633,4.33073334028633,3.18144590535137,2.306108638737,9.22167588163993,7.27724772663148,1.12850839756175,1.29132031873981,1.4657368903269,1.4657368903269,1.15733578067059,0.835561532071507,2.22155678695563,1.98475273119743
0,5,11,29,64,0,3,5,9,64,18.7933085501859,8.64488579940417,10070,1345,0,1.79175946922806,2.484906649788,3.40119738166216,4.17438726989564,0,1.38629436111989,1.79175946922806,2.30258509299405,4.17438726989564,2.98534392857103,2.26642780589404,9.21741528564814,7.20489251020467,1.6094379124341,2.39789527279837,3.36729582998647,4.15888308335967,4.15888308335967,2.93350087829683,2.15696790903113,9.21731598571261,7.20414929203594,0.874591382923689,1.21410999791318,1.42524654864639,1.42524654864639,1.0761965487861,0.768703489702991,2.22108388734811,1.97465715059092
0,5,12,25,67,0,2,4,8,67,19.9163214581607,7.96607495069034,10140,1207,0,1.79175946922806,2.56494935746154,3.25809653802148,4.21950770517611,0,1.09861228866811,1.6094379124341,2.19722457733622,4.21950770517611,3.04052978521528,2.19344800513288,9.224341891612,7.09672137849476,1.6094379124341,2.484906649788,3.2188758248682,4.20469261939097,4.20469261939097,2.99153956934865,2.07519189353898,9.22424327714517,7.09589322109753,0.910235093365326,1.16903217588706,1.43620119191619,1.43620119191619,1.09578816102059,0.730053628220727,2.22183515698422,1.95951619713441
0,11,40,114,258,0,2,4,14,258,69.8396226415094,20.4594808015003,10131,1802,0,2.484906649788,3.71357206670431,4.74493212836325,5.55682806169954,0,1.09861228866811,1.6094379124341,2.70805020110221,5.55682806169954,4.26041848598782,3.06616654313077,9.22345401112157,7.49720722320332,2.39789527279837,3.68887945411394,4.7361984483945,5.55295958492162,5.55295958492162,4.24620150833103,3.01844638393074,9.22335530905368,7.49665243816828,1.30532274096324,1.55523479881416,1.71433104417097,1.71433104417097,1.44602482054662,1.10474225660884,2.22173888775026,2.01445657932465
0,9,42,78,134,0,0,1,4,134,48.0373831775701,7.96055262679513,11002,749,0,2.30258509299405,3.76120011569356,4.36944785246702,4.90527477843843,0,0,0.693147180559945,1.6094379124341,4.90527477843843,3.89258292922481,2.19283190218256,9.30592324186991,6.62007320653036,2.19722457733622,3.73766961828337,4.35670882668959,4.89783979995091,4.89783979995091,3.8719795239873,2.07449842292323,9.3058323534354,6.61873898351722,1.31846232050533,1.47171691604964,1.58879425075762,1.58879425075762,1.35376588117393,0.729719400570313,2.23064133837037,1.88990486593065
0,33,101,225,588,0,0,4,18,588,149.560422163588,36.9772537368861,10771,1895,0,3.52636052461616,4.62497281328427,5.42053499927229,6.37842618365159,0,0,1.6094379124341,2.94443897916644,6.37842618365159,5.01436447978896,3.63698739463092,9.28470545393149,7.54750168281497,3.49650756146648,4.61512051684126,5.41610040220442,6.37672694789863,6.37672694789863,5.00770047280878,3.61030295973149,9.28461261635077,7.54697411751653,1.5293379817723,1.68937607351134,1.85265494814741,1.85265494814741,1.61097682226647,1.2837916911868,2.22835847248582,2.02114670379063
0,12,25,52,118,0,0,0,4,118,37.2120451693852,7.01077752117013,10392,797,0,2.56494935746154,3.25809653802148,3.97029191355212,4.77912349311153,0,0,0,1.6094379124341,4.77912349311153,3.64315078448037,2.08078782517965,9.24888778158842,6.68210859744981,2.484906649788,3.2188758248682,3.95124371858143,4.77068462446567,4.77068462446567,3.6166325037448,1.94744861089722,9.24879155835043,6.68085467879022,1.16903217588706,1.37403039481696,1.56248982174286,1.56248982174286,1.28554334530457,0.666520111198812,2.22449290064939,1.89924592529085
0,11,28,57.25,111,0,0,1,5,111,38.4306722689076,8.11475897639357,10082,952,0,2.484906649788,3.36729582998647,4.06474409244581,4.71849887129509,0,0,0.693147180559945,1.79175946922806,4.71849887129509,3.67454399742483,2.209894965257,9.21860611639321,6.8596149036542,2.39789527279837,3.3322045101752,4.04742764243435,4.70953020131233,4.70953020131233,3.64885589775988,2.09368449952653,9.21850693464258,6.85856503479137,1.20363410002467,1.39808152930902,1.54958815810917,1.54958815810917,1.29441366578932,0.738925432293665,2.22121308678084,1.92549824125506
0,8,21,61,132,0,0,2,9,132,35.5218216318786,9.74470412729985,10055,1054,0,2.19722457733622,3.09104245335832,4.12713438504509,4.89034912822175,0,0,1.09861228866811,2.30258509299405,4.89034912822175,3.59790993487376,2.37441299386611,9.21592475027008,6.96129604591017,2.07944154167984,3.04452243772342,4.11087386417331,4.88280192258637,4.88280192258637,3.57014720149022,2.27672397101065,9.21582530220675,6.96034772910131,1.11334405395999,1.41363562492819,1.58571921956013,1.58571921956013,1.27260682785192,0.822737554880684,2.22092214785012,1.94022943417609
0,5,13,28,53,0,1,3,8,53,17.4318381706245,7.29509823377654,10078,1137,0,1.79175946922806,2.63905732961526,3.36729582998647,3.98898404656427,0,0.693147180559945,1.38629436111989,2.19722457733622,3.98898404656427,2.91407950466941,2.1156647661011,9.21820933035488,7.03702761468628,1.6094379124341,2.56494935746154,3.3322045101752,3.97029191355212,3.97029191355212,2.85829831413344,1.98720264778903,9.21811010924054,7.03614849375054,0.941938734748111,1.20363410002467,1.37883962185791,1.37883962185791,1.05022645269372,0.686727945178148,2.22117003925199,1.95106093150629
0,2,4,17,33,0,0,2,3,33,8.57142857142857,2.79101149964797,8522,427,0,1.09861228866811,1.6094379124341,2.89037175789616,3.52636052461616,0,0,1.09861228866811,1.38629436111989,3.52636052461616,2.25878247033565,1.33263286993713,9.0505236705223,6.0591231955818,0.693147180559945,1.38629436111989,2.83321334405622,3.49650756146648,3.49650756146648,2.14843441316679,1.02640407480652,9.05040633405986,6.05678401322863,0.326634259978281,1.04141152477478,1.25176463074102,1.25176463074102,0.764739396965372,0.0260615043099716,2.20280965549506,1.80117896832861
0,7,36,63.25,120,0,1,3,9,120,38.5039682539683,11.7600471420153,8485,1260,0,2.07944154167984,3.61091791264422,4.16278172377533,4.79579054559674,0,0.693147180559945,1.38629436111989,2.30258509299405,4.79579054559674,3.67640112898687,2.54631897242513,9.04617302576227,7.13966033596492,1.94591014905531,3.58351893845611,4.14709512760763,4.78749174278205,4.78749174278205,3.65076130751388,2.46470795113722,9.04605517766833,7.13886699994552,1.2763452613426,1.42240811989858,1.56600662976001,1.56600662976001,1.29493572324622,0.902073322235073,2.20232877071296,1.96555408027892
0,3,5,9,26,0,1,3,5,26,6.53084112149533,3.61060695344726,8485,535,0,1.38629436111989,1.79175946922806,2.30258509299405,3.29583686600433,0,0.693147180559945,1.38629436111989,1.79175946922806,3.29583686600433,2.01900673829534,1.5283595085259,9.04617302576227,6.2841341610708,1.09861228866811,1.6094379124341,2.19722457733622,3.25809653802148,3.25809653802148,1.876535743798,1.28387588936116,9.04605517766833,6.28226674689601,0.475884995327111,0.787195008176644,1.18114314080946,1.18114314080946,0.62942738753196,0.249883541219905,2.20232877071296,1.83773086231239
0,3,9,17,42,0,1,2,4,42,12.0571428571429,3.95875799952595,8438,595,0,1.38629436111989,2.30258509299405,2.89037175789616,3.76120011569356,0,0.693147180559945,1.09861228866811,1.6094379124341,3.76120011569356,2.56933532940479,1.60115530605931,9.04061909715797,6.39024066706535,1.09861228866811,2.19722457733622,2.83321334405622,3.73766961828337,3.73766961828337,2.4896572525466,1.37593033958884,9.04050059268428,6.38856140554563,0.787195008176644,1.04141152477478,1.31846232050533,1.31846232050533,0.912145051422364,0.319130112930837,2.20171454816786,1.85450911089091
0,6,18.5,44,80,0,2,3,8,80,25.0106951871658,8.84200589970502,8475,1122,0,1.94591014905531,2.9704144655697,3.80666248977032,4.39444915467244,0,1.09861228866811,1.38629436111989,2.19722457733622,4.39444915467244,3.25850780679142,2.28665954188529,9.04499391938819,7.02375895473844,1.79175946922806,2.91777073208428,3.78418963391826,4.38202663467388,4.38202663467388,3.2193035408713,2.17951376264032,9.04487593224865,7.02286808608264,1.07081987678908,1.33083176460578,1.47751131935514,1.47751131935514,1.16916504450703,0.779101807262432,2.20219840203109,1.94917169387114
0,4,15,36,75,0,1,3,6,75,22.3404029692471,7.46342039947997,8461,943,0,1.6094379124341,2.77258872223978,3.61091791264422,4.33073334028633,0,0.693147180559945,1.38629436111989,1.94591014905531,4.33073334028633,3.15018589188705,2.13575339444889,9.04334083128001,6.8501261661455,1.38629436111989,2.70805020110221,3.58351893845611,4.31748811353631,4.31748811353631,3.10639683149301,2.01001380772712,9.0432226489245,6.84906628263346,0.996228892951395,1.2763452613426,1.46267377794546,1.46267377794546,1.13346347944156,0.698141591563368,2.20201559859032,1.9241123338786
0,7,22,51,96,0,1,3,8,96,29.7676950998185,9.32985658409387,8437,1102,0,2.07944154167984,3.13549421592915,3.95124371858143,4.57471097850338,0,0.693147180559945,1.38629436111989,2.19722457733622,4.57471097850338,3.42646527914504,2.33503839959799,9.04050059268428,7.0057890192535,1.94591014905531,3.09104245335832,3.93182563272433,4.56434819146784,4.56434819146784,3.39342374844344,2.23321964326135,9.04038207416563,7.00488198971286,1.12850839756175,1.36910385560587,1.51827571994606,1.51827571994606,1.22183936702369,0.803444330430677,2.20170143835228,1.94660733306789
0,3,7,13,43,0,0,1,4,43,10.0265957446809,3.14285714285714,8491,376,0,1.38629436111989,2.07944154167984,2.63905732961526,3.78418963391826,0,0,0.693147180559945,1.6094379124341,3.78418963391826,2.40031014960583,1.42138568093116,9.04687982282315,5.93224518744801,1.09861228866811,1.94591014905531,2.56494935746154,3.76120011569356,3.76120011569356,2.30524113705216,1.145132304303,9.04676205799936,5.9295891433899,0.665729810578276,0.941938734748111,1.32473808618053,1.32473808618053,0.83518528575004,0.13552017994047,2.20240691004552,1.77995492618944
0,4,7,16,36,0,2,4,7,36,10.7291414752116,5.63685958254269,8432,827,0,1.6094379124341,2.07944154167984,2.83321334405622,3.61091791264422,0,1.09861228866811,1.6094379124341,2.07944154167984,3.61091791264422,2.46207646946778,1.89263889717377,9.03990785957464,6.71901315438526,1.38629436111989,1.94591014905531,2.77258872223978,3.58351893845611,3.58351893845611,2.37296354181165,1.72932709882691,9.03978927078114,6.71780469502369,0.665729810578276,1.01978144053823,1.2763452613426,1.2763452613426,0.864139613581556,0.547732372629384,2.20163586337809,1.90476141887463
0,2,4,10,19,0,1,2,3,19,6.19431279620853,2.77731689973927,8438,422,0,1.09861228866811,1.6094379124341,2.39789527279837,2.99573227355399,0,0.693147180559945,1.09861228866811,1.38629436111989,2.99573227355399,1.97329082447951,1.32901394270985,9.04061909715797,6.04737217904628,0.693147180559945,1.38629436111989,2.30258509299405,2.94443897916644,2.94443897916644,1.82363158014816,1.02148531767252,9.04050059268428,6.04500531403601,0.326634259978281,0.834032445247956,1.07991829952208,1.07991829952208,0.600829886682612,0.0212577618707474,2.20171454816786,1.79923236314594
0,4,10,18,52,0,1,2,6,52,14.0796875,5.24872735882562,8447,640,0,1.6094379124341,2.39789527279837,2.94443897916644,3.97029191355212,0,0.693147180559945,1.09861228866811,1.94591014905531,3.97029191355212,2.71334863955342,1.83237782042652,9.04168500594604,6.46302945692067,1.38629436111989,2.30258509299405,2.89037175789616,3.95124371858143,3.95124371858143,2.64473315588132,1.65798563937526,9.0415666277275,6.46146817635372,0.834032445247956,1.06138512980168,1.37403039481696,1.37403039481696,0.972570173975656,0.505603395261397,2.20183245891683,1.86585656385355
0,3,6,15,41,0,1,3,5,41,9.85413533834586,4.44715639810427,8440,665,0,1.38629436111989,1.94591014905531,2.77258872223978,3.73766961828337,0,0.693147180559945,1.38629436111989,1.79175946922806,3.73766961828337,2.38454614454688,1.69509371069436,9.04085606398372,6.50128967054039,1.09861228866811,1.79175946922806,2.70805020110221,3.71357206670431,3.71357206670431,2.28789119838364,1.49226488026122,9.04073758759,6.49978704065585,0.583198080782659,0.996228892951395,1.3119942346184,1.3119942346184,0.827630519232862,0.40029501971147,2.20174076262324,1.87176941338885
0,1,3,5,20,0,0,1,2,20,4.4488188976378,1.70230583916485,8717,254,0,0.693147180559945,1.38629436111989,1.79175946922806,3.04452243772342,0,0,0.693147180559945,1.09861228866811,3.04452243772342,1.69539886915908,0.994105423052885,9.07314513279834,5.54126354515843,0,1.09861228866811,1.6094379124341,2.99573227355399,2.99573227355399,1.49263864468785,0.53198370799455,9.07303042101158,5.53733426701854,0.0940478276166991,0.475884995327111,1.09718870036495,1.09718870036495,0.400545456233431,-0.631142414179813,2.20530632309839,1.71151320571678
0,1,3,6,21,0,0,1,2,21,4.5018315018315,1.74944489891317,8557,273,0,0.693147180559945,1.38629436111989,1.94591014905531,3.09104245335832,0,0,0.693147180559945,1.09861228866811,3.09104245335832,1.70508103713912,1.01139903636236,9.05462179697676,5.61312810638807,0,1.09861228866811,1.79175946922806,3.04452243772342,3.04452243772342,1.50448431438108,0.559298536995619,9.05450494041805,5.60947179518496,0.0940478276166991,0.583198080782659,1.11334405395999,1.11334405395999,0.408450191231736,-0.581071892935561,2.20326241733035,1.72445656094585
0,1,3,6.5,15,0,0,1,2,15,4.34117647058824,1.56190256823678,8683,255,0,0.693147180559945,1.38629436111989,2.01490302054226,2.77258872223978,0,0,0.693147180559945,1.09861228866811,2.77258872223978,1.67544594155103,0.940750173179497,9.06923753099818,5.54517744447956,0,1.09861228866811,1.87180217690159,2.70805020110221,2.70805020110221,1.46814538755021,0.445904673183142,9.06912237006065,5.54126354515843,0.0940478276166991,0.626901697739377,0.996228892951395,0.996228892951395,0.383999963129144,-0.807650087064665,2.20487549759974,1.71222255149704
