unweighted.quartile.0%,unweighted.quartile.25%,unweighted.quartile.50%,unweighted.quartile.75%,unweighted.quartile.100%,weighted.quartile.0%,weighted.quartile.25%,weighted.quartile.50%,weighted.quartile.75%,weighted.quartile.100%,unweighted.mean,weighted.mean,bases,data,log+1.unweighted.quartile.0%,log+1.unweighted.quartile.25%,log+1.unweighted.quartile.50%,log+1.unweighted.quartile.75%,log+1.unweighted.quartile.100%,log+1.weighted.quartile.0%,log+1.weighted.quartile.25%,log+1.weighted.quartile.50%,log+1.weighted.quartile.75%,log+1.weighted.quartile.100%,log+1.unweighted.mean,log+1.weighted.mean,log+1.bases,log+1.data,log.unweighted.quartile.25%,log.unweighted.quartile.50%,log.unweighted.quartile.75%,log.unweighted.quartile.100%,log.weighted.quartile.100%,log.unweighted.mean,log.weighted.mean,log.bases,log.data,log.log.unweighted.quartile.50%,log.log.unweighted.quartile.75%,log.log.unweighted.quartile.100%,log.log.weighted.quartile.100%,log.log.unweighted.mean,log.log.bases,log.log.data
0,5,23,64,233,0,0,0,2,233,42.3971684053651,4.79091963419967,52597,2684,0,1.79175946922806,3.17805383034795,4.17438726989564,5.4553211153577,0,0,0,1.09861228866811,5.4553211153577,3.77039419486186,1.75629111044051,10.8704333751892,7.89543600694297,1.6094379124341,3.13549421592915,4.15888308335967,5.4510384535657,5.4510384535657,3.7470815771155,1.56672238343336,10.8704143628788,7.89506349809157,1.14278680629477,1.42524654864639,1.695806132463,1.695806132463,1.32097729088908,2.38604482026663,2.06623769049877
0,1,2,3,30,0,0,1,2,30,2.65502809310859,1.43750945836805,627751,17442,0,0.693147180559945,1.09861228866811,1.38629436111989,3.43398720448515,0,0,0.693147180559945,1.09861228866811,3.43398720448515,1.29610377938522,0.890976804238458,13.3499004629964,9.76669370101813,0,0.693147180559945,1.09861228866811,3.40119738166216,3.40119738166216,0.976455235846429,0.362912073402016,13.3498988700094,9.76663636978693,-0.366512920581664,0.0940478276166991,1.22412754070154,1.22412754070154,-0.0238263711432613,2.59150880953737,2.2789721252805
0,3,8,31,287,0,0,1,4,287,25.4227501239114,4.18170568364791,627889,28246,0,1.38629436111989,2.19722457733622,3.46573590279973,5.66296048013595,0,0,0.693147180559945,1.6094379124341,5.66296048013595,3.27422538617925,1.6451342846273,13.3501202708725,10.2487425362453,1.09861228866811,2.07944154167984,3.43398720448515,5.65948221575962,5.65948221575962,3.23564444731747,1.4307192215925,13.3501186782356,10.248707133629,0.732099368086445,1.23372203634287,1.73333240671587,1.73333240671587,1.17422811903031,2.59152527456222,2.32715156432446
0,3,15,69,410,0,0,0,2,410,45.3019093588484,3.88091300981638,627726,23411,0,1.38629436111989,2.77258872223978,4.24849524204936,6.01859321449623,0,0,0,1.09861228866811,6.01859321449623,3.83518319909391,1.58533229454099,13.3498606375593,10.0610039904111,1.09861228866811,2.70805020110221,4.23410650459726,6.01615715969835,6.01615715969835,3.81334918080269,1.35607043776205,13.3498590445088,10.0609612763603,0.996228892951395,1.44317232700123,1.7944487099264,1.7944487099264,1.33850785307981,2.59150582632676,2.30866271441674
0,2,5,18,158,0,0,1,3,158,15.4981088382864,2.88583073618733,627612,25910,0,1.09861228866811,1.79175946922806,2.94443897916644,5.06890420222023,0,0,0.693147180559945,1.38629436111989,5.06890420222023,2.8032457584762,1.35733679266932,13.349679013457,10.1624228679484,0.693147180559945,1.6094379124341,2.89037175789616,5.06259503302697,5.06259503302697,2.74071800604819,1.05981280866196,13.3496774201171,10.1623842735562,0.475884995327111,1.06138512980168,1.62187920421241,1.62187920421241,1.00821993207491,2.59149222126721,2.31869308721314
0,3,7,49,481,0,0,1,3,481,35.8305418719212,4.42408429503261,627795,31465,0,1.38629436111989,2.07944154167984,3.91202300542815,6.1779441140506,0,0,0.693147180559945,1.38629436111989,6.1779441140506,3.60632744313509,1.69084909163691,13.3499705519138,10.3566628768004,1.09861228866811,1.94591014905531,3.89182029811063,6.17586727010576,6.17586727010576,3.57880065461644,1.48706331806939,13.3499689590384,10.356631095961,0.665729810578276,1.35887699113822,1.82064932125218,1.82064932125218,1.27502773160635,2.59151405967789,2.33762700016008
0,3,21,87,572,0,0,0,2,572,59.6744663203388,4.10965571244859,628312,22907,0,1.38629436111989,3.09104245335832,4.47733681447821,6.35088571671474,0,0,0,1.09861228866811,6.35088571671474,4.10552295586469,1.63113202669112,13.3507937289298,10.0392414735137,1.09861228866811,3.04452243772342,4.46590811865458,6.3491389913798,6.3491389913798,4.08890422908208,1.4133392567387,13.3507921373651,10.0391978196886,1.11334405395999,1.49647257968519,1.84831921180249,1.84831921180249,1.40827701950931,2.59157571921816,2.30649721263414
0,2,5,20,229,0,0,1,3,229,19.935735194776,2.9020476473314,627989,22205,0,1.09861228866811,1.79175946922806,3.04452243772342,5.4380793089232,0,0,0.693147180559945,1.38629436111989,5.4380793089232,3.04145751682802,1.36150145312878,13.3502795217567,10.0081178016142,0.693147180559945,1.6094379124341,2.99573227355399,5.43372200355424,5.43372200355424,2.99251385975077,1.06541657311818,13.3502779293734,10.0080727677262,0.475884995327111,1.09718870036495,1.69262435098263,1.69262435098263,1.09611378993493,2.59153720330921,2.30339204409403
0,2,6,22,98,0,0,0,0,98,15.2519042437432,1.14659405921687,628402,9190,0,1.09861228866811,1.94591014905531,3.13549421592915,4.59511985013459,0,0,0,0,4.59511985013459,2.78821008614056,0.763882427529952,13.3509369593815,9.12598002335811,0.693147180559945,1.79175946922806,3.09104245335832,4.58496747867057,4.58496747867057,2.72470436370018,0.136795860261969,13.3509353680447,9.12587121534973,0.583198080782659,1.12850839756175,1.52278301269976,1.52278301269976,1.00235993184445,2.5915864474139,2.21111337056581
0,1,3,6,53,0,0,0,2,53,4.33505615743962,1.28375527762288,627650,10061,0,0.693147180559945,1.38629436111989,1.94591014905531,3.98898404656427,0,0,0,1.09861228866811,3.98898404656427,1.6742994109288,0.825821139653388,13.3497395584897,9.21652123105126,0,1.09861228866811,1.79175946922806,3.97029191355212,3.97029191355212,1.46673456457527,0.24978959335082,13.3497379652464,9.21642184229205,0.0940478276166991,0.583198080782659,1.37883962185791,1.37883962185791,0.383038545213162,2.59149675658219,2.22098687572414
0,1,3,16,448,0,0,1,2,448,28.841011529155,2.53088996227569,627712,21077,0,0.693147180559945,1.38629436111989,2.83321334405622,6.10702288774226,0,0,0.693147180559945,1.09861228866811,6.10702288774226,3.39588367319115,1.26154995312894,13.3498383346217,9.95598512149388,0,1.09861228866811,2.77258872223978,6.10479323241499,6.10479323241499,3.36179838562813,0.928571004630401,13.3498367415357,9.95593767753705,0.0940478276166991,1.01978144053823,1.80907423842482,1.80907423842482,1.21247606460648,2.59150415567303,2.29816912469638
0,3,7,21,92,0,0,1,4,92,15.5942367601246,3.65184720084258,98744,3852,0,1.38629436111989,2.07944154167984,3.09104245335832,4.53259949315326,0,0,0.693147180559945,1.6094379124341,4.53259949315326,2.80905545195546,1.5372643882104,11.5002960485701,8.25660734462616,1.09861228866811,1.94591014905531,3.04452243772342,4.52178857704904,4.52178857704904,2.74690140754274,1.29523312200051,11.5002859214238,8.25634777291802,0.665729810578276,1.11334405395999,1.50890761846136,1.50890761846136,1.01047351551263,2.44237189779263,2.11098233150974
0,4,14,72,345,0,1,2,4,345,55.3648926450434,8.95333387345054,98744,8756,0,1.6094379124341,2.70805020110221,4.29045944114839,5.84643877505773,0,0.693147180559945,1.09861228866811,1.6094379124341,5.84643877505773,4.03184649385605,2.29790755770789,11.5002960485701,9.07760865952222,1.38629436111989,2.63905732961526,4.27666611901606,5.84354441703136,5.84354441703136,4.01394568610807,2.1920259627528,11.5002859214238,9.07749445864275,0.970421781277365,1.45317376190395,1.76533753346279,1.76533753346279,1.38977471916852,2.44237189779263,2.20579821385646
0,2,3,5,37,0,1,1,3,37,5.30424769703173,2.15243890092534,98774,3908,0,1.09861228866811,1.38629436111989,1.79175946922806,3.63758615972639,0,0.693147180559945,0.693147180559945,1.38629436111989,3.63758615972639,1.8412236438255,1.14817640751935,11.5005998152796,8.27103686579295,0.693147180559945,1.09861228866811,1.6094379124341,3.61091791264422,3.61091791264422,1.66850795183684,0.766601571748634,11.5005896912091,8.27078101316267,0.0940478276166991,0.475884995327111,1.28396200945433,1.28396200945433,0.511929785057592,2.442398311551,2.11272894389483
0,4,10,87,333,0,0,1,4,333,52.4823481116585,5.88649128290966,99173,4872,0,1.6094379124341,2.39789527279837,4.47733681447821,5.8111409929767,0,0,0.693147180559945,1.6094379124341,5.8111409929767,3.97935165762102,1.92956170755141,11.5046311621454,8.49146504284351,1.38629436111989,2.30258509299405,4.46590811865458,5.80814248998044,5.80814248998044,3.96047688661619,1.77266011267367,11.5046210788066,8.49125980938973,0.834032445247956,1.49647257968519,1.75926081062039,1.75926081062039,1.37636444392895,2.44274878759568,2.13903737675777
0,3,28,173,371,0,0,0,2,371,92.371182458888,5.65428051001822,98820,3831,0,1.38629436111989,3.36729582998647,5.15905529921453,5.91889385427315,0,0,0,1.09861228866811,5.91889385427315,4.53658275864278,1.89526033330799,11.5010654117576,8.25114213909075,1.09861228866811,3.3322045101752,5.15329159449778,5.91620206260744,5.91620206260744,4.52581505185297,1.73241287070755,11.5010552923997,8.25088114470065,1.20363410002467,1.63963565507242,1.77769469954037,1.77769469954037,1.50979768288834,2.44243879571559,2.11032000006156
0,2,7,66,152,0,0,1,2,152,32.9036880432229,3.68968521726797,98703,4257,0,1.09861228866811,2.07944154167984,4.20469261939097,5.03043792139244,0,0,0.693147180559945,1.09861228866811,5.03043792139244,3.52352380030449,1.54536546235237,11.4998807514494,8.35655484545343,0.693147180559945,1.94591014905531,4.18965474202643,5.02388052084628,5.02388052084628,3.49358475006695,1.30554114744014,11.4998706200964,8.35631996582815,0.665729810578276,1.43261833006792,1.61420264720442,1.61420264720442,1.25092835807405,2.44233578487952,2.12301813470704
0,3,11,150,460,0,0,1,4,460,80.1285293608176,7.68508388037929,98712,5773,0,1.38629436111989,2.484906649788,5.01727983681492,6.13339804299665,0,0,0.693147180559945,1.6094379124341,6.13339804299665,4.39603467929602,2.16160705772119,11.4999719290076,8.66112036022288,1.09861228866811,2.39789527279837,5.01063529409626,6.13122648948314,6.13122648948314,4.38363196245567,2.03928129174938,11.4999617985784,8.66094715506093,0.874591382923689,1.61156271226651,1.81339480978525,1.81339480978525,1.47787759595192,2.44234371350094,2.15882408784789
0,4,63,204,697,0,0,0,2,697,130.691398735916,6.68283510417825,98917,3639,0,1.6094379124341,4.15888308335967,5.32300997913841,6.54821910276237,0,0,0,1.09861228866811,6.54821910276237,4.8804612970942,2.03898863322881,11.5020465030727,8.19973896063079,1.38629436111989,4.14313472639153,5.31811999384422,6.54678541076052,6.54678541076052,4.87283880925208,1.89954231430237,11.5020363936381,8.19946419761216,1.42145268160866,1.67111985628275,1.87897415219359,1.87897415219359,1.58367668497486,2.44252409740046,2.10406881038073
0,3,8,82,250,0,0,1,3,250,44.8258992805755,4.39222893945378,98751,4170,0,1.38629436111989,2.19722457733622,4.4188406077966,5.52545293913178,0,0,0.693147180559945,1.38629436111989,5.52545293913178,3.82484941776836,1.68495883180615,11.5003669357228,8.33591109419695,1.09861228866811,2.07944154167984,4.40671924726425,5.52146091786225,5.52146091786225,3.80278608132176,1.47983682931813,11.5003568092944,8.33567131479285,0.732099368086445,1.48313047774119,1.708642484306,1.708642484306,1.3357339773829,2.44237806178304,2.12054405462626
0,4,20,53,171,0,0,0,0,171,31.6490206458444,1.78156831042846,98960,1889,0,1.6094379124341,3.04452243772342,3.98898404656427,5.14749447681345,0,0,0,0,5.14749447681345,3.48581485973947,1.02301490907704,11.5024811121083,7.54433210805369,1.38629436111989,2.99573227355399,3.97029191355212,5.14166355650266,5.14166355650266,3.45470720485217,0.577494049661189,11.5024710070664,7.54380286750151,1.09718870036495,1.37883962185791,1.63737667622902,1.63737667622902,1.23973770828909,2.4425618824676,2.02072641395865
0,2,4,7,61,0,0,1,2,61,6.4747552807831,1.95093486127865,165800,3882,0,1.09861228866811,1.6094379124341,2.07944154167984,4.12713438504509,0,0,0.693147180559945,1.09861228866811,4.12713438504509,2.01153138038406,1.08212202227721,12.0185435530282,8.26436332973167,0.693147180559945,1.38629436111989,1.94591014905531,4.11087386417331,4.11087386417331,1.86791081239772,0.668308673732835,12.0185375216833,8.26410576372896,0.326634259978281,0.665729810578276,1.41363562492819,1.41363562492819,0.624820593697723,2.48645025129558,2.11192152986334
0,3,11,96.25,370,0,1,2,3,370,62.3439226519337,7.96950222367047,165717,12308,0,1.38629436111989,2.484906649788,4.57728498249856,5.91620206260744,0,0.693147180559945,1.09861228866811,1.38629436111989,5.91620206260744,4.14857896928343,2.19383018107163,12.0180428275692,9.4180859811103,1.09861228866811,2.39789527279837,4.56694897316789,5.91350300563827,5.91350300563827,4.13266619587473,2.07562203459951,12.0180367932034,9.41800473644193,0.874591382923689,1.51884536119713,1.77723838097614,1.77723838097614,1.41892276669196,2.48640858741507,2.24262325473501
0,2,5,11,56,0,1,2,4,56,8.71999207057191,3.45179138157815,165738,10089,0,1.09861228866811,1.79175946922806,2.484906649788,4.04305126783455,0,0.693147180559945,1.09861228866811,1.6094379124341,4.04305126783455,2.27418480268723,1.49330657283157,12.0181695408383,9.21930011334766,0.693147180559945,1.6094379124341,2.39789527279837,4.02535169073515,4.02535169073515,2.16561832858239,1.23889333732143,12.0181635072372,9.21920100040838,0.475884995327111,0.874591382923689,1.39261228363358,1.39261228363358,0.77270592279451,2.48641913101449,2.22128837442164
0,3,8,47,276,0,0,1,4,276,34.9225107623941,4.44917129403537,165861,7201,0,1.38629436111989,2.19722457733622,3.87120101090789,5.62401750618734,0,0,0.693147180559945,1.6094379124341,5.62401750618734,3.58136413972155,1.69546354097315,12.018911396295,8.88211404420882,1.09861228866811,2.07944154167984,3.85014760171006,5.62040086571715,5.62040086571715,3.55313162879889,1.49271785277646,12.0189053671683,8.88197518424887,0.732099368086445,1.34811148567132,1.72640298978127,1.72640298978127,1.26782936358004,2.48648085733688,2.1840239629287
0,3,17,80,299,0,0,0,2,299,59.4184560780834,3.99239619387595,165838,5635,0,1.38629436111989,2.89037175789616,4.39444915467244,5.7037824746562,0,0,0,1.09861228866811,5.7037824746562,4.10129462247221,1.60791599367824,12.0187727171831,8.63692987301857,1.09861228866811,2.83321334405622,4.38202663467388,5.70044357339069,5.70044357339069,4.08460488649399,1.38439160048748,12.0187666872203,8.63675242647388,1.04141152477478,1.47751131935514,1.7405439917058,1.7405439917058,1.40722500062151,2.48646931878625,2.15602663559114
0,2,5,26,153,0,0,1,3,153,20.5131235399203,3.30028350826396,165780,7277,0,1.09861228866811,1.79175946922806,3.29583686600433,5.03695260241363,0,0,0.693147180559945,1.38629436111989,5.03695260241363,3.06866314612261,1.4586809526805,12.018422919218,8.89261137817211,0.693147180559945,1.6094379124341,3.25809653802148,5.03043792139244,5.03043792139244,3.02106485400028,1.19400837637739,12.0184168871455,8.89247396834709,0.475884995327111,1.18114314080946,1.61550704222902,1.61550704222902,1.10560936990012,2.48644021387272,2.18520529746448
0,3,9,74,367,0,0,2,4,367,49.8358808543994,6.31757869775356,165729,10206,0,1.38629436111989,2.30258509299405,4.31748811353631,5.90808293816893,0,0,1.09861228866811,1.6094379124341,5.90808293816893,3.92860242129215,1.99027949425837,12.0181152371176,9.2308290384035,1.09861228866811,2.19722457733622,4.30406509320417,5.90536184805457,5.90536184805457,3.90873522368007,1.84333601730647,12.0181092031888,9.23073106162392,0.787195008176644,1.45955994663085,1.77586072601991,1.77586072601991,1.36321384946427,2.48641461250623,2.22253825032122
0,4,32,146,600,0,0,0,2,600,90.3730900459872,5.74697095735831,165894,6741,0,1.6094379124341,3.49650756146648,4.99043258677874,6.39859493453521,0,0,0,1.09861228866811,6.39859493453521,4.51495101548199,1.90909365710932,12.0191103370866,8.81611189579401,1.38629436111989,3.46573590279973,4.98360662170834,6.39692965521615,6.39692965521615,4.50394654660125,1.748672925982,12.0191043091592,8.81596356085344,1.24292499185244,1.60615385014149,1.85581813388044,1.85581813388044,1.50495402278323,2.48649740962167,2.17656411910499
0,3,7,46,209,0,0,1,3,209,34.2046025104603,4.10236049692135,165982,7170,0,1.38629436111989,2.07944154167984,3.85014760171006,5.34710753071747,0,0,0.693147180559945,1.38629436111989,5.34710753071747,3.56117682719468,1.62970327518531,12.0196406524559,8.87780039388258,1.09861228866811,1.94591014905531,3.8286413964891,5.34233425196481,5.34233425196481,3.53236021134322,1.41156253899721,12.0196346277244,8.87766093359367,0.665729810578276,1.34251001349688,1.67566268329655,1.67566268329655,1.2619662626331,2.48654153161714,2.18353811392691
0,2,14,44,168,0,0,0,0,168,27.7171717171717,1.40053697093013,166117,2574,0,1.09861228866811,2.70805020110221,3.80666248977032,5.12989871492307,0,0,0,0,5.12989871492307,3.35749526151641,0.875692450215865,12.0204536581827,7.85360481309784,0.693147180559945,2.63905732961526,3.78418963391826,5.12396397940326,5.12396397940326,3.32205213871119,0.336855713748836,12.0204476383473,7.85321638815607,0.970421781277365,1.33083176460578,1.63392835422899,1.63392835422899,1.20058270604421,2.48660916954069,2.0609231788528
0,5,34,147,435,0,1,2,4,435,90.1782006920415,12.9535291393795,90702,8670,0,1.79175946922806,3.55534806148941,4.99721227376412,6.07764224334903,0,0.693147180559945,1.09861228866811,1.6094379124341,6.07764224334903,4.51281584100912,2.63573246117385,11.4153457116312,9.06773940337716,1.6094379124341,3.52636052461616,4.99043258677874,6.07534603108868,6.07534603108868,4.50178772038805,2.56136827143401,11.4153346865768,9.06762406977459,1.26026632622924,1.60752259674322,1.80423894745445,1.80423894745445,1.50447458908231,2.43495759944478,2.20471027499001
0,5,17,90,264,0,0,2,5,264,51.2826997152906,7.44960667277161,90637,5971,0,1.79175946922806,2.89037175789616,4.51085950651685,5.57972982598622,0,0,1.09861228866811,1.79175946922806,5.57972982598622,3.95666552696541,2.13411989268472,11.4146288301451,8.69483715865908,1.6094379124341,2.83321334405622,4.49980967033027,5.57594910314632,5.57594910314632,3.93735345778066,2.0081612353966,11.4146177971841,8.69466969654699,1.04141152477478,1.50403510039963,1.71846254557336,1.71846254557336,1.3705087863876,2.43489479691434,2.16271015933852
0,5,64,150,292,0,0,1,3,292,83.6368755676658,8.4179921629229,90595,5505,0,1.79175946922806,4.17438726989564,5.01727983681492,5.68017260901707,0,0,0.693147180559945,1.38629436111989,5.68017260901707,4.43837005305796,2.24262191968287,11.4141653409461,8.61359368570255,1.6094379124341,4.15888308335967,5.01063529409626,5.67675380226828,5.67675380226828,4.42648451814373,2.13037133935756,11.4141543028702,8.61341204915678,1.42524654864639,1.61156271226651,1.7363795556717,1.7363795556717,1.48760570652388,2.43485419076067,2.15332052903852
0,3,11,55,125,0,0,2,4,125,30.0500265158211,5.13344216366464,90661,5657,0,1.38629436111989,2.484906649788,4.02535169073515,4.83628190695148,0,0,1.09861228866811,1.6094379124341,4.83628190695148,3.43559966235082,1.81375611986516,11.4148935846971,8.64082575186151,1.09861228866811,2.39789527279837,4.00733318523247,4.8283137373023,4.8283137373023,3.40286354337088,1.63577642124063,11.4148825546568,8.64064899534316,0.874591382923689,1.3881259789914,1.57449728399522,1.57449728399522,1.2246172957935,2.43491799124349,2.15647769519671
0,5,38,150,388,0,0,2,4,388,86.7072796934866,11.8726309983453,90650,7830,0,1.79175946922806,3.66356164612965,5.01727983681492,5.96357934361845,0,0,1.09861228866811,1.6094379124341,5.96357934361845,4.4740049027005,2.55510342949118,11.4147722475618,8.96584549475094,1.6094379124341,3.63758615972639,5.01063529409626,5.96100533962327,5.96100533962327,4.4625378444311,2.47423583514277,11.414761216183,8.96571778898485,1.29132031873981,1.61156271226651,1.78523914799704,1.78523914799704,1.49571762761458,2.43490736133835,2.19340816955026
0,7,87,239,492,0,0,0,2,492,127.643135797882,10.3348304538351,91509,5383,0,2.07944154167984,4.47733681447821,5.48063892334199,6.20050917404269,0,0,0,1.09861228866811,6.20050917404269,4.85704218167182,2.42788032609157,11.4242035349094,8.59118687132456,1.94591014905531,4.46590811865458,5.47646355193151,6.19847871649231,6.19847871649231,4.84923836862536,2.33551978795177,11.4241926070823,8.59100111856096,1.49647257968519,1.70045955540144,1.82430389363563,1.82430389363563,1.5788216552209,2.43573326531875,2.1507152738574
0,4,21,95,238,0,0,1,4,238,52.2064397424103,6.4989828346474,90939,5435,0,1.6094379124341,3.09104245335832,4.56434819146784,5.47646355193151,0,0,0.693147180559945,1.6094379124341,5.47646355193151,3.97417943681157,2.01476738929775,11.417955227379,8.60079877527103,1.38629436111989,3.04452243772342,4.55387689160054,5.47227067367148,5.47227067367148,3.95520585399239,1.8716456776789,11.4179442310573,8.60061479955531,1.11334405395999,1.51597893425036,1.69969364431463,1.69969364431463,1.37503264891502,2.43518617322967,2.15183368902468
0,5,29,55,128,0,0,0,0,128,34.2882235528942,2.33722115394719,95169,2505,0,1.79175946922806,3.40119738166216,4.02535169073515,4.85981240436167,0,0,0,0,4.85981240436167,3.56354929787933,1.2051384708568,11.4634200450664,7.82644313545601,1.6094379124341,3.36729582998647,4.00733318523247,4.85203026391962,4.85203026391962,3.53480195856806,0.848962682635787,11.4634095374983,7.82604401351897,1.21410999791318,1.3881259789914,1.57939722847365,1.57939722847365,1.26265727474328,2.43916018339849,2.05745714778454
0,2,5,14,68,0,0,0,2,68,12.0741897696212,2.38320261652392,91419,2561,0,1.09861228866811,1.79175946922806,2.70805020110221,4.23410650459726,0,0,0,1.09861228866811,4.23410650459726,2.5706400401243,1.21882278056314,11.4232195518857,7.84854348245668,0.693147180559945,1.6094379124341,2.63905732961526,4.21950770517611,4.21950770517611,2.49107009746301,0.868445220319957,11.4232086133004,7.84815308619953,0.475884995327111,0.970421781277365,1.43971846370169,1.43971846370169,0.912712376174364,2.43564712915184,2.06027822846929
0,2,3,5,35,0,0,1,3,35,4.77112362881708,2.00264880196894,90607,3373,0,1.09861228866811,1.38629436111989,1.79175946922806,3.58351893845611,0,0,0.693147180559945,1.38629436111989,3.58351893845611,1.75286679792479,1.09949483310083,11.4142977883536,8.12385426310591,0.693147180559945,1.09861228866811,1.6094379124341,3.55534806148941,3.55534806148941,1.56258183875684,0.694470705299015,11.4142867517396,8.12355783506165,0.0940478276166991,0.475884995327111,1.26845296605453,1.26845296605453,0.446339478061183,2.43486579460774,2.09476821523812
0,4,8,30,355,0,1,2,5,355,32.2646829115901,6.73577320070373,149489,12804,0,1.6094379124341,2.19722457733622,3.43398720448515,5.87493073085203,0,0.693147180559945,1.09861228866811,1.79175946922806,5.87493073085203,3.50449626095513,2.04585544033547,11.9149847799436,9.45759099863363,1.38629436111989,2.07944154167984,3.40119738166216,5.87211778947542,5.87211778947542,3.47397322371175,1.90743260664393,11.9149780905105,9.45751290108975,0.732099368086445,1.22412754070154,1.77021535062659,1.77021535062659,1.2452989601645,2.47779627173328,2.24680944163617
0,1,3,4,48,0,0,1,3,48,4.33212583412774,1.86944249356209,149505,5245,0,0.693147180559945,1.38629436111989,1.6094379124341,3.89182029811063,0,0,0.693147180559945,1.38629436111989,3.89182029811063,1.67375000183689,1.0541177577877,11.9150918047868,8.56522116042682,0,1.09861228866811,1.38629436111989,3.87120101090789,3.87120101090789,1.46605837629945,0.6256402546314,11.9150851160697,8.5650305208304,0.0940478276166991,0.326634259978281,1.35356479763247,1.35356479763247,0.382577422794069,2.47780525413154,2.14768769520586
0,5,14,45,243,0,0,2,6,243,33.0731414868106,6.79833567274915,149610,10008,0,1.79175946922806,2.70805020110221,3.8286413964891,5.4971682252932,0,0,1.09861228866811,1.94591014905531,5.4971682252932,3.52850943425539,2.05391033563923,11.9157938712311,9.21123996721902,1.6094379124341,2.63905732961526,3.80666248977032,5.49306144334055,5.49306144334055,3.49872151754729,1.91667782821743,11.9157871872083,9.21114005214675,0.970421781277365,1.33675281830092,1.7034857400508,1.7034857400508,1.25239762106335,2.47786417527634,2.22041362677019
0,5,29,85,367,0,0,1,3,367,57.2485503126777,6.67012033203347,149503,8795,0,1.79175946922806,3.40119738166216,4.45434729625351,5.90808293816893,0,0,0.693147180559945,1.38629436111989,5.90808293816893,4.06471920480011,2.03733230391757,11.9150784273078,9.08205235167465,1.6094379124341,3.36729582998647,4.44265125649032,5.90536184805457,5.90536184805457,4.04740232006444,1.89763790054943,11.9150717385012,9.08193865717166,1.21410999791318,1.49125132807321,1.77586072601991,1.77586072601991,1.39807527287867,2.47780413138874,2.20628767832259
0,4,11,38,171,0,1,2,5,171,25.6104718579966,5.91212353667078,149915,11211,0,1.6094379124341,2.484906649788,3.66356164612965,5.14749447681345,0,0.693147180559945,1.09861228866811,1.79175946922806,5.14749447681345,3.28130481718851,1.93327690412427,11.9178304162198,9.32473991228468,1.38629436111989,2.39789527279837,3.63758615972639,5.14166355650266,5.14166355650266,3.24300132479752,1.77700507934619,11.9178237457955,9.32465071815359,0.874591382923689,1.29132031873981,1.63737667622902,1.63737667622902,1.17649923583497,2.47803507330752,2.23266150833009
0,5,11,44,432,0,1,3,6,432,39.5234558544903,8.16597454878595,149541,13195,0,1.79175946922806,2.484906649788,3.80666248977032,6.07073772800249,0,0.693147180559945,1.38629436111989,1.94591014905531,6.07073772800249,3.70188096336686,2.21549820938506,11.9153325688125,9.48766903234847,1.6094379124341,2.39789527279837,3.78418963391826,6.06842558824411,6.06842558824411,3.6768943147673,2.09997607616291,11.9153258817055,9.48759324893742,0.874591382923689,1.33083176460578,1.80309919552059,1.80309919552059,1.30206845966166,2.47782546071849,2.24998497128345
0,4,25,71,531,0,0,0,3,531,61.1380157170923,6.21269260066015,149662,8144,0,1.6094379124341,3.25809653802148,4.27666611901606,6.27664348934165,0,0,0,1.38629436111989,6.27664348934165,4.12935797099757,1.97584233520872,11.9161413788698,9.00515952103615,1.38629436111989,3.2188758248682,4.26267987704132,6.27476202124194,6.27476202124194,4.11313386119432,1.82659439306053,11.9161346971693,9.0050367387903,1.16903217588706,1.44989804161164,1.836535559397,1.836535559397,1.41418523459622,2.47789333867849,2.19778405844084
0,4,11,38,289,0,0,2,5,289,29.5832040771106,5.36049847229449,149898,9026,0,1.6094379124341,2.484906649788,3.66356164612965,5.66988092298052,0,0,1.09861228866811,1.79175946922806,5.66988092298052,3.42045097189613,1.85010675042771,11.9177170129544,9.10797536529815,1.38629436111989,2.39789527279837,3.63758615972639,5.66642668811243,5.66642668811243,3.38720677045344,1.67905696932102,11.9177103417735,9.10786458038695,0.874591382923689,1.29132031873981,1.73455870533473,1.73455870533473,1.22000562023133,2.47802555776475,2.20913827988575
0,3,8,26,96,0,0,0,1,96,18.1108799048751,1.8700560086208,150334,3364,0,1.38629436111989,2.19722457733622,3.29583686600433,4.57471097850338,0,0,0,0.693147180559945,4.57471097850338,2.95025780140333,1.05433154478,11.9206214162298,8.12118324207883,1.09861228866811,2.07944154167984,3.25809653802148,4.56434819146784,4.56434819146784,2.89651285740057,0.625968381552089,11.9206147643967,8.12088602109284,0.732099368086445,1.18114314080946,1.51827571994606,1.51827571994606,1.06350755048844,2.47826923450165,2.09443926411901
0,2,4,10,89,0,0,1,3,89,9.21047708138447,2.32841799748549,149532,4276,0,1.09861228866811,1.6094379124341,2.39789527279837,4.49980967033027,0,0,0.693147180559945,1.38629436111989,4.49980967033027,2.323414357959,1.20249711527789,11.9152723832403,8.36100710822691,0.693147180559945,1.38629436111989,2.30258509299405,4.48863636973214,4.48863636973214,2.2203416492931,0.845189065936115,11.9152656957309,8.36077327214494,0.326634259978281,0.834032445247956,1.50154895178096,1.50154895178096,0.797661080121375,2.47782040956611,2.12355091948711
