quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.100%,log.log.bases,log.log.data
0,0,0,0,58,0.16378345769247,0.671838892987977,39438464,294992,0,0,0,0,4.07753744390572,0.151676299092729,0.51392415415155,17.490252167063,12.5947069062269,4.06044301054642,-1.80921010355155,-0.397736709779248,17.4902521417071,12.5947035163102,1.40129208355907,2.86164370526205,2.53327636973475
0,0,0,0,42,0.168380741858058,0.681549329342733,12308581,94230,0,0,0,0,3.76120011569356,0.155618808905076,0.519715588278575,16.3258073006239,11.453504493476,3.73766961828337,-1.78152754322618,-0.383386646983475,16.3258072193798,11.4534938812008,1.31846232050533,2.79274712076269,2.43829482591671
0,0,0,0,53,0.167675777649925,0.69336974042056,71802971,546167,0,0,0,0,3.98898404656427,0.155015258242969,0.526720472939516,18.0894364259195,13.2106818997072,3.97029191355212,-1.78572305916648,-0.366191886111535,18.0894364119925,13.210680068767,1.37883962185791,2.89532814425038,2.58102559856922
0,0,0,0,52,0.20448507127762,0.807288737102422,53799145,493846,0,0,0,0,3.97029191355212,0.186052148871963,0.591827786948499,17.8007681514001,13.1099810315988,3.95124371858143,-1.58726030725142,-0.214073883994699,17.8007681328124,13.1099790066781,1.37403039481696,2.87924160989574,2.57337369645305
0,0,0,0,73,0.229680614615023,0.787684304651576,39439062,414243,0,0,0,0,4.30406509320417,0.206754472751459,0.580921097768198,17.49026732981,12.9342104511767,4.29045944114839,-1.4710655672106,-0.238657898012093,17.4902673044544,12.9342080371376,1.45639382304436,2.86164457218727,2.55987558741164
0,0,0,0,44,0.229481027823433,0.747827984835579,12309157,129432,0,0,0,0,3.80666248977032,0.206592151748574,0.558373865546438,16.3258540961462,11.77091865172,3.78418963391826,-1.4719349203347,-0.290582294251432,16.3258540149059,11.7709109256852,1.33083176460578,2.79274998711156,2.46563131213344
0,0,0,0,58,0.229249595632074,0.779403870510378,71803420,750390,0,0,0,0,4.07753744390572,0.206403898354864,0.576278404003402,18.089442679123,13.5283496829988,4.06044301054642,-1.47294393172029,-0.249225920077057,18.089442665196,13.5283483503593,1.40129208355907,2.89532848993293,2.60478736158699
0,0,0,0,57,0.271864886574992,0.912013417788044,53799776,657990,0,0,0,0,4.06044301054642,0.240484238029979,0.648156832276157,17.800779880142,13.3969465324024,4.04305126783455,-1.30245007663571,-0.092100576529143,17.8007798615546,13.3969450126236,1.39699967121997,2.87924226878519,2.59502669683196
0,0,0,0,137,0.419635681526363,1.87485639912975,39439120,583151,0,0,0,0,4.92725368515721,0.350400276390052,1.05600272487308,17.4902688004321,13.2762031517626,4.91998092582813,-0.868368369072665,0.628532069358631,17.4902687750766,13.2762014369424,1.5933046536325,2.86164465626958,2.58597306675726
0,0,0,0,122,0.450075410615166,2.05470337481065,12309275,191829,0,0,0,0,4.81218435537242,0.371615562400954,1.1166824929212,16.3258636824586,12.1643648421304,4.80402104473326,-0.798340131112774,0.720131494371886,16.3258636012191,12.1643596291678,1.56945328487701,2.79275057429741,2.49851033441983
0,0,0,0,132,0.428454227350433,2.02751930736188,71803250,1065615,0,0,0,0,4.89034912822175,0.356592899718501,1.10774357375322,18.0894403115449,13.8790635936706,4.88280192258637,-0.847571367302466,0.706813029705311,18.089440297618,13.8790626552458,1.58571921956013,2.89532835905116,2.63038142075546
0,0,0,0,136,0.554141959729059,2.46470430342228,53799835,999166,0,0,0,0,4.91998092582813,0.440923598950191,1.24262729088269,17.8007809768002,13.814677210827,4.91265488573605,-0.590334380061695,0.902071842255413,17.8007809582128,13.8146762099928,1.59181450560137,2.8792423303925,2.62573152053233
0,0,0,0,78,0.232913039637399,1.14209859286418,39438612,394715,0,0,0,0,4.36944785246702,0.209379694231443,0.76178599938093,17.4902559197375,12.8859217979461,4.35670882668959,-1.45709011552087,0.132867441013579,17.4902558943817,12.8859192644758,1.47171691604964,2.86164391982009,2.55613518532943
0,0,0,0,68,0.255987520639549,1.24402520965787,12307682,133397,0,0,0,0,4.23410650459726,0.227922132200109,0.808271221847733,16.3257342594863,11.8010924198475,4.21950770517611,-1.36262658319254,0.218352259109941,16.3257341782362,11.8010849234552,1.43971846370169,2.79274264678441,2.46819146991084
0,0,0,0,78,0.24119926829393,1.24146831655869,71803149,731394,0,0,0,0,4.36944785246702,0.216078064076872,0.807131149585371,18.0894389049224,13.5027089484695,4.35670882668959,-1.42213184774097,0.216294805349411,18.0894388909954,13.5027075812183,1.47171691604964,2.89532828129184,2.60289022690633
0,0,0,0,75,0.311595896508395,1.47463275843013,53799842,691802,0,0,0,0,4.33073334028633,0.271244637368332,0.906092004578916,17.8007811069121,13.4470565119892,4.31748811353631,-1.1660481341724,0.388408981456274,17.8007810883247,13.44705506649,1.46267377794546,2.87924233770184,2.59876012790957
0,0,0,0,82,0.234363310979667,0.810054684632196,39438720,248326,0,0,0,0,4.4188406077966,0.21055529947642,0.593357057325321,17.4902586581668,12.4225017050127,4.40671924726425,-1.45088275665459,-0.210653521702878,17.490258632811,12.4224976780562,1.48313047774119,2.86164407638893,2.51950915757995
0,0,0,0,37,0.278486315070465,0.859836838915023,53799254,402047,0,0,0,0,3.63758615972639,0.245676811796992,0.620488762863968,17.8007701774525,12.9043267634583,3.61091791264422,-1.27838635880967,-0.151012629925949,17.8007701588649,12.90432427619,1.28396200945433,2.87924172371399,2.55756247040409
0,0,0,1,127,0.407994371857706,1.15505334237608,39438946,605112,0,0,0,0.693147180559945,4.85203026391962,0.34216626046771,0.767815476092092,17.4902643885593,13.3131704964319,4.84418708645859,-0.896501899139526,0.144146526782706,17.4902643632037,13.3131688438466,1.57777944725274,2.86164440402226,2.58875368399886
0,0,0,1,66,0.466947137904145,1.36976044017101,53799456,926323,0,0,0,0.693147180559945,4.20469261939097,0.383183464363096,0.86278886994148,17.8007739321443,13.738979344439,4.18965474202643,-0.761539222786355,0.314635863360986,17.8007739135567,13.7389782649026,1.43261833006792,2.87924193464259,2.6202369219406
0,0,0,1,125,0.440939179084827,0.934530843752375,39439081,660650,0,0,0,0.693147180559945,4.83628190695148,0.365295108690698,0.659864839074941,17.4902678115658,13.400980991502,4.8283137373023,-0.818848328953986,-0.0677106470106743,17.4902677862102,13.4009794778424,1.57449728399522,2.86164459973149,2.5953277996469
0,0,0,1,27,0.476110131856361,0.84939245396745,53799983,974743,0,0,0,0.693147180559945,3.3322045101752,0.38941033847355,0.614857181893236,17.8007837277342,13.7899301514014,3.29583686600433,-0.742106082066362,-0.16323394509881,17.8007837091468,13.7899291254905,1.19266011628481,2.87924248493256,2.62393855223366
0,0,0,0,200,0.348745476508881,1.46070740690766,39439118,493148,0,0,0,0,5.30330490805908,0.299174883745014,0.900448872389333,17.490268749721,13.1085666385995,5.29831736654804,-1.05341291651453,0.378920843654994,17.4902687243655,13.1085646108127,1.66738929214146,2.8616446533702,2.57326580366638
0,0,0,0,55,0.339358549708635,1.13390641774778,53799617,666120,0,0,0,0,4.02535169073515,0.292190805104864,0.757954298941317,17.8007769247351,13.4092266147021,4.00733318523247,-1.08069806178217,0.125668677868322,17.8007769061476,13.4092251134722,1.3881259789914,2.87924210275835,2.59594291139375
0,0,0,0,199,0.347729937483782,1.04110981084449,39439046,440615,0,0,0,0,5.29831736654804,0.298421649305832,0.713493684851984,17.4902669241208,12.9959290268082,5.29330482472449,-1.05632914219718,0.0402872699912836,17.4902668987652,12.9959267572557,1.66644278137904,2.86164454899213,2.56463598199963
0,0,0,0,23,0.351191611901582,0.755604992055308,53799941,614421,0,0,0,0,3.17805383034795,0.300986878604071,0.56281352233172,17.8007829470645,13.3284372674662,3.13549421592915,-1.04642330161352,-0.280236536633214,17.8007829284771,13.328435639919,1.14278680629477,2.87924244107665,2.58989977095866
0,0,0,0,198,0.332679992566718,1.21629829638069,39438837,462280,0,0,0,0,5.29330482472449,0.287191946784855,0.795838370105982,17.49026162479,13.0439282102782,5.28826703069454,-1.10057423432529,0.19581206298411,17.4902615994343,13.0439260470894,1.66549059875827,2.86164424600466,2.56832258841463
0,0,0,0,32,0.316675677857942,0.914043819989758,53799768,609926,0,0,0,0,3.49650756146648,0.275110134164242,0.649218187225197,17.8007797314425,13.3210945568571,3.46573590279973,-1.14987712706704,-0.0898767655812048,17.8007797128551,13.3210929173153,1.24292499185244,2.87924226043165,2.58934871259575
0,0,0,0,68,0.111918451959113,1.07885962191562,39437563,146387,0,0,0,0,4.23410650459726,0.106086858570137,0.731819484670058,17.4902293210853,11.8940159099367,4.21950770517611,-2.18998478039397,0.0759045776413527,17.4902292957288,11.8940090787524,1.43971846370169,2.86164239904914,2.47603483458934
0,0,0,0,70,0.166104258338574,1.4779066578567,53799879,277967,0,0,0,0,4.26267987704132,0.153668499315695,0.907414114158781,17.8007817946463,12.5352612781337,4.24849524204936,-1.7951396254936,0.390626666172219,17.8007817760589,12.5352576805908,1.44656485954777,2.87924237633689,2.52854528828694
0,0,0,0,50,0.0938399049224838,0.849820927234456,39436453,128833,0,0,0,0,3.93182563272433,0.089694354097823,0.615088838315706,17.4902011749346,11.7662800329724,3.91202300542815,-2.36616508782494,-0.162729625534442,17.4902011495773,11.766272271016,1.36405463288845,2.86164078979784,2.46523715666544
0,0,0,0,55,0.139882279706714,1.16260641492923,53798201,249401,0,0,0,0,4.02535169073515,0.130924993659207,0.771314167828991,17.8007506044992,12.4268213314421,4.00733318523247,-1.96695406933102,0.150664394013935,17.8007505859112,12.4268173218431,1.3881259789914,2.87924062415683,2.51985682461467
0,0,0,0,73,0.100559666651918,0.810250040487483,39438655,141555,0,0,0,0,4.30406509320417,0.0958188382810446,0.593464979652479,17.490257010039,11.8604506774905,4.29045944114839,-2.29700402962292,-0.210412386991357,17.4902569846831,11.8604436131235,1.45639382304436,2.86164398215774,2.47320879701201
0,0,0,0,51,0.141664538968914,1.06624207712601,53798368,261422,0,0,0,0,3.95124371858143,0.132487319367479,0.725731535723972,17.8007537086873,12.4738950640598,3.93182563272433,-1.95429341788157,0.0641403891992024,17.8007536900994,12.4738912388343,1.36910385560587,2.87924079854205,2.52363775903709
0,0,0,0,73,0.102985795582048,0.902377884125887,39437730,140968,0,0,0,0,4.30406509320417,0.0980208622029928,0.643104621637588,17.4902335556178,11.8562952870319,4.29045944114839,-2.27316420723295,-0.102721906377886,17.4902335302614,11.8562881932486,1.45639382304436,2.86164264115757,2.47285837605592
0,0,0,0,59,0.147637063998212,1.22642086706174,53799722,261454,0,0,0,0,4.0943445622221,0.137705101569563,0.800395303742995,17.8007788764199,12.4740174635489,4.07753744390572,-1.91299828723988,0.204100063321237,17.8007788578324,12.4740136387917,1.40549323852561,2.87924221239877,2.52364757148089
0,0,0,0,49,0.10988770964742,0.801865835904298,39437404,156812,0,0,0,0,3.91202300542815,0.104258847727172,0.588822703531095,17.490225289388,11.962809291625,3.89182029811063,-2.20829625596983,-0.220813972012008,17.4902252640314,11.9628029145824,1.35887699113822,2.8616421685377,2.48180207847163
0,0,0,0,51,0.151976649655104,1.08498178806821,53799291,283411,0,0,0,0,3.95124371858143,0.141479292671662,0.734760120473151,17.8007708651941,12.5546569483204,3.93182563272433,-1.88402839062683,0.0815632016609642,17.8007708466065,12.5546534198821,1.36910385560587,2.87924176234949,2.53009138728086
0,0,0,0,48,0.0933959541060475,0.914982128660208,39439096,124825,0,0,0,0,3.89182029811063,0.0892884071847815,0.649708290296744,17.4902681918991,11.7346760465524,3.87120101090789,-2.37090725260799,-0.0888507454162566,17.4902681665435,11.7346680353688,1.35356479763247,2.86164462147692,2.46254754048095
0,0,0,0,57,0.14202985715836,1.24603130902325,53797618,246787,0,0,0,0,4.06044301054642,0.132807255514085,0.809164796122585,17.8007397676471,12.416284947465,4.04305126783455,-1.95171798180418,0.219963547676572,17.8007397490589,12.4162808953959,1.39699967121997,2.87924001537038,2.51900858684764
0,0,0,0,72,0.113764095726622,1.15512090305163,39438726,144701,0,0,0,0,4.29045944114839,0.107745355818526,0.767846825486204,17.4902588103015,11.8824317342241,4.27666611901606,-2.17362831035254,0.144205016462178,17.4902587849457,11.8824248234457,1.45317376190395,2.86164408508719,2.4750604028246
0,0,0,0,69,0.173055417084504,1.56633236965565,53799853,282915,0,0,0,0,4.24849524204936,0.159611812446689,0.942477786120129,17.8007813113737,12.5529053127777,4.23410650459726,-1.75414340581082,0.448736816208064,17.8007812927863,12.5529017781534,1.44317232700123,2.87924234918794,2.52995185623391
0,0,0,0,69,0.10222130756648,0.809161986722929,39436817,144140,0,0,0,0,4.24849524204936,0.0973275141314197,0.592863747303605,17.4902104049308,11.8785472661538,4.23410650459726,-2.28061513403452,-0.211756151160077,17.4902103795737,11.8785403284784,1.44317232700123,2.86164131752156,2.47473343841241
0,0,0,0,51,0.143163505375973,1.0880189729383,53798543,263285,0,0,0,0,3.95124371858143,0.133799423904906,0.736215756635385,17.8007569615688,12.4809961727833,3.93182563272433,-1.943767907662,0.0843585866441171,17.8007569429809,12.480992374625,1.36910385560587,2.87924098128045,2.52420687697747
0,0,0,0,70,0.143294444307945,0.788984689509537,39438633,210901,0,0,0,0,4.26267987704132,0.13391395820643,0.581648246362257,17.4902564522105,12.2591488495893,4.24849524204936,-1.94285371455801,-0.237008363255419,17.4902564268546,12.2591441080393,1.44656485954777,2.86164395026406,2.5062721163288
0,0,0,0,51,0.186517918025853,1.02693516367823,53799035,362818,0,0,0,0,3.95124371858143,0.171022898360651,0.706524880613065,17.8007661067559,12.8016593663039,3.93182563272433,-1.67922796930755,0.0265787971893903,17.8007660881682,12.8016566101048,1.36910385560587,2.87924149503304,2.54957458521562
0,0,0,0,42,0.100812098514951,0.769777684373724,66106758,239013,0,0,0,0,3.76120011569356,0.0960481787932955,0.570853936648397,18.0067815537547,12.3842774066039,3.73766961828337,-2.29449690559738,-0.261653527415077,18.0067815386276,12.3842732227398,1.31846232050533,2.89074843908887,2.51642737916374
0,0,0,0,57,0.149678575443084,1.24367203880312,66108359,323844,0,0,0,0,4.06044301054642,0.139482403693152,0.808113826713469,18.0068057718624,12.6880202852453,4.04305126783455,-1.89926511441138,0.218068325156691,18.0068057567358,12.6880171973436,1.39699967121997,2.89074978403171,2.54065802029381
0,0,0,0,60,0.134008629089482,1.182134013289,66108713,289764,0,0,0,0,4.11087386417331,0.12575881470296,0.780303303164214,18.0068111266928,12.5768255286282,4.0943445622221,-2.00985108491441,0.167321290974147,18.0068111115662,12.5768220775498,1.40960664642895,2.89075008140981,2.53185560231232
0,0,0,0,59,0.145003164380375,1.24064275767879,66109309,311981,0,0,0,0,4.0943445622221,0.135407400653367,0.806762770098311,18.0068201421051,12.6507007728197,4.07753744390572,-1.93099971348676,0.215629598285221,18.0068201269786,12.6506975675014,1.40549323852561,2.89075058207648,2.53771235732917
0,0,0,0,56,0.148687888502228,1.15978008022425,66109016,330334,0,0,0,0,4.04305126783455,0.138620324457528,0.770006401801607,18.0068157100417,12.70786257004,4.02535169073515,-1.90590587804484,0.148230401130992,18.0068156949152,12.7078595428054,1.39261228363358,2.89075033594396,2.54222066368688
0,0,0,0,58,0.144263090655092,1.23050881601967,66107616,311074,0,0,0,0,4.07753744390572,0.134760840866416,0.802229728064212,18.0067945326761,12.6477893196438,4.06044301054642,-1.93611662793611,0.20742775540654,18.0067945175493,12.6477861049798,1.40129208355907,2.89074915986826,2.53748218839319
0,0,0,0,61,0.137487963874446,1.05322425868921,66104121,311698,0,0,0,0,4.12713438504509,0.128822290577709,0.71941136669812,18.0067416629381,12.6497932575373,4.11087386417331,-1.98421890116554,0.0518561816915159,18.0067416478105,12.6497900493088,1.41363562492819,2.89074622376454,2.53764061814321
0,0,0,0,49,0.128201213987411,0.943482172493102,66110076,297706,0,0,0,0,3.91202300542815,0.120624518362347,0.664481298380548,18.0068317440345,12.6038650603317,3.89182029811063,-2.05415426505982,-0.0581778094309001,18.0068317289083,12.6038617013187,1.35887699113822,2.89075122638379,2.53400325123238
0,0,0,0,66,0.166486284697598,1.50717821429644,66106016,336090,0,0,0,0,4.20469261939097,0.153996054757074,0.919157903325503,18.0067703294234,12.7251372356099,4.18965474202643,-1.79284234714318,0.410239170314345,18.0067703142962,12.7251342602209,1.43261833006792,2.89074781574955,2.54357911328237
0,0,0,0,39,0.161167876586992,0.773964365205302,66109725,400764,0,0,0,0,3.68887945411394,0.149426288806172,0.573216796428196,18.0068264346937,12.9011304995904,3.66356164612965,-1.82530874552349,-0.256229446238706,18.0068264195673,12.9011280043594,1.29843580158963,2.89075093153227,2.55731474974319
0,0,0,0,40,0.113756052024146,0.682294814806254,66107841,280902,0,0,0,0,3.71357206670431,0.107738133704299,0.520158822533065,18.0067979362116,12.5457646929926,3.68887945411394,-2.17369901795851,-0.382293434770093,18.0067979210848,12.5457611330385,1.30532274096324,2.8907493488822,2.52938285020098
0,0,0,0,53,0.132696267237215,1.09077149282817,66108996,295168,0,0,0,0,3.98898404656427,0.124600867763301,0.737533133187521,18.0068154075111,12.595303352644,3.97029191355212,-2.01969246737484,0.0868852374601965,18.0068153923846,12.5952999647486,1.37883962185791,2.89075031914307,2.53332372569792
0,0,0,0,42,0.127125369129385,0.971983517849152,66104870,290918,0,0,0,0,3.76120011569356,0.119670470334284,0.679039898056849,18.0067529934835,12.5808001568915,3.73766961828337,-2.06258152094498,-0.0284164316107858,18.0067529783561,12.5807967195026,1.31846232050533,2.89074685300342,2.53217158150081
0,0,0,0,51,0.196954615948082,1.19615221340946,66108575,454948,0,0,0,0,3.95124371858143,0.17978051102671,0.78670683518392,18.00680903922,13.0279406037387,3.93182563272433,-1.62478195268281,0.179109916167471,18.0068090240933,13.0279384056877,1.36910385560587,2.89074996548295,2.56709615956183
0,0,0,0,62,0.198552500123168,1.49066805983266,66108883,423537,0,0,0,0,4.14313472639153,0.181114578791611,0.912550971612931,18.0068136982113,12.9563985175023,4.12713438504509,-1.61670172957699,0.399224381776825,18.0068136830847,12.9563961564362,1.41758331264522,2.8907502242179,2.56158957790523
0,0,0,1,81,0.719233690062012,0.902300938524945,74420332,2481369,0,0,0,0.693147180559945,4.40671924726425,0.541878662514099,0.643064173755105,18.1252397554763,14.7243213849686,4.39444915467244,-0.329568953120401,-0.102807179834883,18.1252397420392,14.7243209819653,1.48034218873659,2.89730542780025,2.68950061519531
0,0,0,1,9,0.688716905382126,0.879201277264572,17912958,572687,0,0,0,0.693147180559945,2.30258509299405,0.523969012991216,0.630846834047612,16.7010349753541,13.2580963447837,2.19722457733622,-0.372924969931349,-0.128741423136078,16.7010349195286,13.2580945986307,0.787195008176644,2.81547068873183,2.58460827900499
0,0,0,1,8,0.367614841528055,0.671247190557426,459198,7916,0,0,0,0.693147180559945,2.19722457733622,0.31306823096751,0.513570168389926,13.0372389462848,8.97676762517143,2.07944154167984,-1.00071951519142,-0.398617818557131,13.0372367685773,8.97664130672246,0.732099368086445,2.56780962979342,2.19462579305551
0,0,1,1,10,0.750491746587374,0.912013029615017,17263465,600207,0,0,0.693147180559945,0.693147180559945,2.39789527279837,0.559896746512793,0.648156629258196,16.6641030345837,13.3050315407899,2.30258509299405,-0.287026625187779,-0.0921010021512901,16.6641029766579,13.3050298746995,0.834032445247956,2.81325688352778,2.58814214980101
0,0,0,1,11,0.723269140175387,0.902349034519025,61771900,2070180,0,0,0,0.693147180559945,2.484906649788,0.544223149743782,0.643089456498287,17.9389591426559,14.5431466010325,2.39789527279837,-0.323973871355235,-0.102753877538249,17.9389591264673,14.5431461179828,0.874591382923689,2.88697483524105,2.6771198254519
0,0,0,1,98,0.726442713855146,0.991265127007158,39439231,1322452,0,0,0,0.693147180559945,4.59511985013459,0.546063056790704,0.68877017895258,17.4902716148925,14.0949989033307,4.58496747867057,-0.319595651310468,-0.00877324561266489,17.490271589537,14.0949981471599,1.52278301269976,2.86164481718536,2.64581999311235
0,0,1,1,17,0.8163891257897,0.950870877519295,12309418,464510,0,0,0.693147180559945,0.693147180559945,2.89037175789616,0.596850533541125,0.668275876733885,16.3258752996463,13.0487405183335,2.83321334405622,-0.202864167843999,-0.0503770011342563,16.3258752184077,13.0487383655296,1.04141152477478,2.79275128587903,2.56869145212427
0,0,1,1,31,0.795715902943142,0.939728866731727,71803602,2642663,0,0,0.693147180559945,0.693147180559945,3.46573590279973,0.58540377415121,0.662548203891344,18.0894452138179,14.7872980572416,3.43398720448515,-0.22851306269413,-0.0621638849719019,18.089445199891,14.7872976788355,1.23372203634287,2.89532863005305,2.69376854730629
0,0,1,1,24,0.76766314050635,0.923711129039222,53799974,1911928,0,0,0.693147180559945,0.693147180559945,3.2188758248682,0.56965841467423,0.654256200139247,17.8007835604479,14.4636232380128,3.17805383034795,-0.26440426118833,-0.0793558871296161,17.8007835418605,14.4636227149807,1.15626900640655,2.87924247553487,2.6716367188918
0,0,0,1,11,0.719812116312119,0.895570231596688,66110050,2207334,0,0,0,0.693147180559945,2.484906649788,0.542215050156561,0.63951970704026,18.006831350751,14.6072964634798,2.39789527279837,-0.3287650505918,-0.110294633312977,18.0068313356247,14.6072960104447,0.874591382923689,2.890751204543,2.68152113063525
0,0,0,1,10,0.546929061305543,0.870663646400338,1413037,35743,0,0,0,0.693147180559945,2.39789527279837,0.436271714887001,0.626293259030712,14.1612525544402,10.4841377018689,2.30258509299405,-0.603436171797381,-0.138499546172264,14.1612518467449,10.4841097247542,0.834032445247956,2.65050949161388,2.34986075133106
0,0,1,1,51,0.817799157034828,0.954120968651161,114527626,4329249,0,0,0.693147180559945,0.693147180559945,3.95124371858143,0.597626514974198,0.669940459918871,18.5563266356971,15.2809048748144,3.93182563272433,-0.20113850182392,-0.0469648140513508,18.5563266269656,15.2809046438275,1.36910385560587,2.92081078896381,2.72660398642483
0,0,0,1,8,0.695269745282353,0.878172917467742,7412011,239082,0,0,0,0.693147180559945,2.19722457733622,0.527841869930208,0.630299451876334,15.8186124853823,12.3845660509605,2.07944154167984,-0.363455386009058,-0.129911760014007,15.8186123504662,12.3845618683039,0.732099368086445,2.76118724360397,2.51645068632074
0,0,1,1,11,0.783416782695107,0.931130593964282,55753572,2020892,0,0,0.693147180559945,0.693147180559945,2.484906649788,0.578531065179638,0.658105631384457,17.8364520559369,14.5190500508971,2.39789527279837,-0.24409043508594,-0.0713557387558235,17.8364520380009,14.5190495560662,0.874591382923689,2.88124423057958,2.67546154968301
0,0,0,1,99,0.658853232678157,0.856197583018151,74420415,2276738,0,0,0,0.693147180559945,4.60517018598809,0.506126539951958,0.61853008506547,18.1252408707623,14.6382547139701,4.59511985013459,-0.41725448145642,-0.155254108192643,18.1252408573251,14.6382542747453,1.52499483819538,2.89730548933245,2.68363825789476
0,0,0,1,9,0.637876673201384,0.836427386272992,17913041,531329,0,0,0,0.693147180559945,2.30258509299405,0.493400691510516,0.6078220463034,16.7010396088604,13.1831385761188,2.19722457733622,-0.449610316514811,-0.178615568930472,16.7010395530351,13.1831366940475,0.787195008176644,2.81547096617008,2.5789384896857
0,0,0,0,7,0.313818134131478,0.626905388659852,518536,7643,0,0,0,0,2.07944154167984,0.272937504190749,0.486679675753116,13.1587666637972,8.94167630536016,1.94591014905531,-1.15894165153367,-0.466959645014397,13.1587647352926,8.94154547524288,0.665729810578276,2.57708805639222,2.19070844619589
0,0,0,1,11,0.685570871042631,0.865164772810234,17263426,549139,0,0,0,0.693147180559945,2.484906649788,0.522104302296961,0.623349399225442,16.6641007754751,13.2161086970898,2.39789527279837,-0.377503399411789,-0.144835301392987,16.6641007175492,13.2161068760589,0.874591382923689,2.8132567479604,2.58143630361479
0,0,0,1,10,0.663582710030139,0.853577717959694,61771837,1903439,0,0,0,0.693147180559945,2.39789527279837,0.50897353572738,0.617117673109792,17.9389581227742,14.4591733334253,2.30258509299405,-0.410101775812184,-0.158318682943905,17.9389581065855,14.4591728080606,0.834032445247956,2.88697477838815,2.67132900956601
0,0,0,1,111,0.660464989855531,0.983532888781684,39439226,1203324,0,0,0,0.693147180559945,4.71849887129509,0.507097677514548,0.684879542020405,17.4902714881152,14.0005991164092,4.70953020131233,-0.414811161942342,-0.0166042011613745,17.4902714627597,14.0005982853782,1.54958815810917,2.86164480993692,2.63910006337203
0,0,0,1,24,0.713775743268367,0.883453935911674,12309383,407600,0,0,0,0.693147180559945,3.2188758248682,0.538698973382362,0.633107291207234,16.3258724562912,12.9180440337134,3.17805383034795,-0.337186451035905,-0.123916126768755,16.3258723750523,12.9180415803307,1.15626900640655,2.7927511117165,2.55862490639522
0,0,0,1,57,0.704207383468819,0.877030699422739,71803486,2344870,0,0,0,0.693147180559945,4.06044301054642,0.53310012491543,0.62969111305013,18.0894435982988,14.6677409476884,4.04305126783455,-0.350682387412971,-0.131213282179584,18.0894435843719,14.6677405212256,1.39699967121997,2.89532854074576,2.68565055992618
0,0,0,1,23,0.690029220083039,0.868090606162851,53799984,1722025,0,0,0,0.693147180559945,3.17805383034795,0.524745818775476,0.624916843000187,17.8007837463216,14.3590120625782,3.13549421592915,-0.371021334341047,-0.141459184789277,17.8007837277342,14.3590114818668,1.14278680629477,2.87924248597675,2.6643777229405
0,0,0,1,13,0.662131225255309,0.849920673378379,66110140,2032714,0,0,0,0.693147180559945,2.63905732961526,0.508100649547008,0.615142758915961,18.0068327121164,14.5248828958675,2.56494935746154,-0.412291517228008,-0.162612259290066,18.0068326969902,14.5248824039145,0.941938734748111,2.89075128014572,2.67586320658916
0,0,0,1,14,0.557643721842663,0.929456547550055,1413042,36354,0,0,0,0.693147180559945,2.70805020110221,0.443174244688743,0.657238381684975,14.1612560929092,10.5010870250842,2.63905732961526,-0.584035011844609,-0.0731552211112663,14.1612553852164,10.501059518173,0.970421781277365,2.65050974148381,2.35147615856543
0,0,0,1,73,0.717237703200573,0.886958092791222,114542000,3807058,0,0,0,0.693147180559945,4.30406509320417,0.540717013335348,0.634966057762073,18.5564521346569,15.1523675330118,4.29045944114839,-0.332347968637692,-0.119957543796327,18.5564521259265,15.1523672703418,1.45639382304436,2.92081755207695,2.71815677521687
0,0,0,1,8,0.660173748609176,0.846219049122277,7411973,227220,0,0,0,0.693147180559945,2.19722457733622,0.506922264728009,0.6131397905373,15.8186073585561,12.3336783911352,2.07944154167984,-0.415252223138858,-0.166977029578386,15.8186072236393,12.3336739901239,0.732099368086445,2.76118691950299,2.51233324441552
0,0,0,1,9,0.701389781206862,0.87178653195266,55753668,1813155,0,0,0,0.693147180559945,2.30258509299405,0.53144543543303,0.626893339476678,17.8364537777982,14.4105795312642,2.19722457733622,-0.354691510519827,-0.137210687848838,17.8364537598622,14.4105789797395,0.787195008176644,2.88124432711566,2.66796258822853
0,0,0,1,65,0.483114930560459,0.716880656977232,74419919,1690493,0,0,0,0.693147180559945,4.18965474202643,0.394144558845077,0.540509072788646,18.1252342059023,14.340531351878,4.17438726989564,-0.727500702164595,-0.332845899966977,18.1252341924651,14.3405307603348,1.42896758583062,2.89730512162085,2.66308984706217
0,0,0,1,7,0.470580452072128,0.703441293831666,17911832,396669,0,0,0,0.693147180559945,2.07944154167984,0.385657188207026,0.532650495436216,16.7009721138586,12.8908599797456,1.94591014905531,-0.753788341859886,-0.351770854620938,16.7009720580296,12.8908574587552,0.665729810578276,2.81546692479639,2.55651833597646
0,0,0,0,7,0.269594156845807,0.563924752035946,518624,6622,0,0,0,0,2.07944154167984,0.238697287861097,0.44719852845669,13.1589363576352,8.79830371848498,1.94591014905531,-1.31083757359945,-0.572834454761083,13.1589344294578,8.79815271810719,0.665729810578276,2.57710095221295,2.1745417810513
